subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,11,-2.5594659688575185,0.7028331230404594,mean
sub-EN057,16,L,12,-0.7755678670590616,0.7272492685283826,mean
sub-EN057,16,L,13,-1.175988222661245,0.6846957310176781,mean
sub-EN057,16,L,14,-2.691717012908303,0.7024027224523286,mean
sub-EN057,16,L,15,-0.8934534995663884,0.7043377339262449,mean
sub-EN057,16,L,16,-0.1300632559811181,0.1966328949714332,mean
sub-EN057,16,L,17,-0.9936870751157892,0.6134064435911615,mean
sub-EN057,16,L,18,-0.4453144478962545,0.4185009676714419,mean
sub-EN057,16,L,19,-1.1097968553241115,0.7084226129206775,mean
sub-EN057,16,L,20,-0.4061817044181523,0.6503271950170835,mean
sub-EN057,16,L,21,-0.1582228033415336,0.7458271840413484,mean
sub-EN057,16,L,22,-0.344214145403827,0.5798439200700739,mean
sub-EN057,16,L,23,0.0010333474748362,0.9837565245639224,mean
sub-EN057,16,L,24,-0.1388923869552489,0.3384511746473095,mean
sub-EN057,16,L,25,0.1105878937984825,0.3579978779347182,mean
sub-EN057,16,L,26,-0.6558488312365238,0.6556165790583657,mean
sub-EN057,16,L,27,-0.0744121981498132,0.6100894103375071,mean
sub-EN057,16,L,28,-0.1474707701410003,0.7023052444023954,mean
sub-EN057,16,L,29,-0.0447589000611702,0.59596763058045,mean
sub-EN057,16,L,30,0.0104940466354273,0.8674752209500883,mean
sub-EN057,16,L,31,-0.0038833153242273,0.9481657271457096,mean
sub-EN057,16,L,32,-0.3675096198749857,0.5909979358197255,mean
sub-EN057,16,L,33,-0.8821243072659978,0.7055303585238208,mean
sub-EN057,16,L,34,-0.1319548822264122,0.6778019450037485,mean
sub-EN057,16,L,35,-0.1559770122041517,0.0015395812429118,mean
sub-EN057,16,L,36,-0.9839830940210152,0.6593046265189656,mean
sub-EN057,16,L,37,0.0085935384022686,0.7576107493479259,mean
sub-EN057,16,L,38,-0.3303493236249824,0.716525914247315,mean
sub-EN057,16,L,39,-0.2255469232084891,0.6747789847947371,mean
sub-EN057,16,L,40,-0.1017852971967789,0.1386149938116489,mean
