subject,run,hemi,mode_k,model,beta_boundary,p_boundary,beta_wordrate,p_wordrate,beta_content_density,p_content_density,beta,p,metric,control_model
sub-EN057,15,L,27,boundary_plus_wordrate_content,-0.1364067157222168,0.1389632822689864,0.0289285882820698,0.7446778507911869,-0.2230625618934279,0.0158473562996945,-0.1364067157222168,0.1389632822689864,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,28,boundary_plus_wordrate_content,-0.360173677550913,0.1650749178154156,0.1334524290046294,0.5936231265252501,-0.5828988803496554,0.0250250344981561,-0.360173677550913,0.1650749178154156,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,29,boundary_plus_wordrate_content,-0.1082331230602862,0.1786549698085241,0.0558526868659952,0.4716810047666876,-0.1526422044428509,0.0581908271463124,-0.1082331230602862,0.1786549698085241,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,30,boundary_plus_wordrate_content,-0.2454972739618672,0.0642533249470191,-0.0142533226721197,0.9111165337278349,-0.291567958037629,0.02812312345169,-0.2454972739618672,0.0642533249470191,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,31,boundary_plus_wordrate_content,-0.3148131686512202,0.0640612519802106,0.124611255001595,0.4465278606192,-0.5279072336383613,0.0020092537549583,-0.3148131686512202,0.0640612519802106,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,32,boundary_plus_wordrate_content,-1.0151634662463025,0.124133897100377,0.5600006185712726,0.3789146825001702,-1.8145141204640944,0.0062106662336286,-1.0151634662463025,0.124133897100377,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,33,boundary_plus_wordrate_content,-3.4819069252544903,0.1385269794449481,1.8222791373303333,0.4213015118613407,-6.415338088444238,0.0065833706550985,-3.4819069252544903,0.1385269794449481,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,34,boundary_plus_wordrate_content,-0.1617257160789854,0.0842146174259236,0.0858169271894535,0.3416545758685541,-0.2318176814377981,0.0135544538233787,-0.1617257160789854,0.0842146174259236,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,35,boundary_plus_wordrate_content,-0.0392562369254614,0.5906268976865512,0.0013235265922345,0.9850076655708704,-0.0006098087558085,0.993328934852199,-0.0392562369254614,0.5906268976865512,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,36,boundary_plus_wordrate_content,-1.950199511371124,0.1258909126914139,0.9807981378627963,0.4245499054639632,-3.4876822616303884,0.006424361940524,-1.950199511371124,0.1258909126914139,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,37,boundary_plus_wordrate_content,-0.1130465747150706,0.0046086962708081,0.0172700117082066,0.651595032508764,-0.1333863385022926,0.0008544135948364,-0.1130465747150706,0.0046086962708081,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,38,boundary_plus_wordrate_content,-1.0203830431786811,0.1035504015068294,0.4985280939218256,0.409191984947674,-1.7281253076671228,0.0060406135896018,-1.0203830431786811,0.1035504015068294,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,39,boundary_plus_wordrate_content,-0.9577683025539204,0.1170564607088315,0.4660006153003282,0.4288329551466069,-1.6499247794015015,0.0071673872286032,-0.9577683025539204,0.1170564607088315,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,40,boundary_plus_wordrate_content,-0.0759234522987894,0.1440647756206732,0.0297884335990153,0.5520737250624106,-0.1319787701564785,0.0113969622585372,-0.0759234522987894,0.1440647756206732,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,41,boundary_plus_wordrate_content,-4.507441400843611,0.1239150988809799,2.3569401532925576,0.4039383071801103,-8.114973982467134,0.0058231837878835,-4.507441400843611,0.1239150988809799,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,42,boundary_plus_wordrate_content,0.0122914937990282,0.5275905618310562,0.0047373761024489,0.8008343719540317,0.0050782911500602,0.7939799025936747,0.0122914937990282,0.5275905618310562,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,43,boundary_plus_wordrate_content,0.0234072132009581,0.5570092877244921,0.0159637001127281,0.6781777315948767,0.0611666007731014,0.1254335094923261,0.0234072132009581,0.5570092877244921,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,44,boundary_plus_wordrate_content,-0.1672680936124062,0.0939447385754347,0.0744037616880354,0.439343873777191,-0.1826417724375786,0.067464094229381,-0.1672680936124062,0.0939447385754347,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,45,boundary_plus_wordrate_content,-0.3954934907961905,0.1837710871787503,0.1952578274423777,0.4961378987784092,-0.7018063380925474,0.0187033316007939,-0.3954934907961905,0.1837710871787503,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,46,boundary_plus_wordrate_content,-0.7790383825718983,0.1424185117076381,0.4576958447640676,0.3714404269874682,-1.393928109132762,0.008942592052282,-0.7790383825718983,0.1424185117076381,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,47,boundary_plus_wordrate_content,-0.0917006541112835,0.1968374622776346,-0.0093254931269266,0.8916971736527852,-0.1599271769989909,0.0247912247583608,-0.0917006541112835,0.1968374622776346,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,48,boundary_plus_wordrate_content,-6.362096874291419,0.13125752486584,3.381037920618592,0.4054283292211771,-11.367930283212084,0.007245872018646,-6.362096874291419,0.13125752486584,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,49,boundary_plus_wordrate_content,-0.4906883783262745,0.1646554023113878,0.2836891294564007,0.4047814524010262,-0.9257996793796648,0.0090295817890902,-0.4906883783262745,0.1646554023113878,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,50,boundary_plus_wordrate_content,-0.0350914673270544,0.2821768839245778,0.0203809087464547,0.5173533097254679,-0.042514219077812,0.1926790628741838,-0.0350914673270544,0.2821768839245778,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,51,boundary_plus_wordrate_content,-0.6200069963852226,0.0733820015584424,0.249297257950608,0.4547497592599679,-0.9671090314789956,0.0054002498498329,-0.6200069963852226,0.0733820015584424,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,52,boundary_plus_wordrate_content,-0.0415338565132513,0.3178025978474388,-0.0219070731261189,0.5849647281244612,-0.0619446819896079,0.136559554599653,-0.0415338565132513,0.3178025978474388,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,53,boundary_plus_wordrate_content,-0.9861021925403516,0.1206011889966415,0.5067922623277162,0.4078693499563235,-1.6589049233422286,0.0092740985699597,-0.9861021925403516,0.1206011889966415,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,54,boundary_plus_wordrate_content,-0.3019552440542727,0.1194737345070027,0.1308890475846854,0.483720663232374,-0.5103170036810244,0.0087535447841996,-0.3019552440542727,0.1194737345070027,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,55,boundary_plus_wordrate_content,-0.0941835647958932,0.1525061201803105,0.025603785290706,0.6865238764908669,-0.1369189971373622,0.0378672641430665,-0.0941835647958932,0.1525061201803105,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,56,boundary_plus_wordrate_content,-0.2730656477611801,0.1288650279760829,0.1385035234502779,0.424246926714814,-0.4780611839194598,0.0080954250833318,-0.2730656477611801,0.1288650279760829,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,57,boundary_plus_wordrate_content,-0.1188610972360768,0.0988131950720468,0.0043559522949612,0.9499138071358212,-0.1801857826684427,0.0125936692728421,-0.1188610972360768,0.0988131950720468,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,58,boundary_plus_wordrate_content,-0.4640927500375793,0.1071600177040951,0.2225136203035372,0.4228062309197831,-0.8198543095336934,0.0046124576414442,-0.4640927500375793,0.1071600177040951,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,59,boundary_plus_wordrate_content,-0.5886749572232206,0.1012317286048048,0.2703776100788974,0.4346822725127328,-1.009371614817997,0.0051440255276115,-0.5886749572232206,0.1012317286048048,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,60,boundary_plus_wordrate_content,-0.6108001086860015,0.1380735451521802,0.3339967832044281,0.4002696575445621,-1.1330154530137793,0.0061718974821362,-0.6108001086860015,0.1380735451521802,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,61,boundary_plus_wordrate_content,-0.075111151208907,0.0460936390768724,0.0236578874856208,0.5138543474183428,-0.0720422509852436,0.0555954900054329,-0.075111151208907,0.0460936390768724,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,62,boundary_plus_wordrate_content,-1.4699285088485832,0.1405259471421257,0.8140678049189043,0.3972142745550961,-2.7205966926338667,0.0066125099677827,-1.4699285088485832,0.1405259471421257,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,63,boundary_plus_wordrate_content,-1.4331382993164885,0.1429144753991485,0.7588223375528839,0.421048119438724,-2.7024237544112557,0.0059633726506241,-1.4331382993164885,0.1429144753991485,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,64,boundary_plus_wordrate_content,-0.3529695854918249,0.1483635030981607,0.2056757130104471,0.3824246261449655,-0.6806773769358414,0.0055393181915393,-0.3529695854918249,0.1483635030981607,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,65,boundary_plus_wordrate_content,-0.3117061610278846,0.1191382146337951,0.1624846869441623,0.3993464773253999,-0.5471255227875452,0.0064531681820773,-0.3117061610278846,0.1191382146337951,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,66,boundary_plus_wordrate_content,-0.3061735606360004,0.1286840736589348,0.1329015863129504,0.4938021804405201,-0.5494335266404674,0.0066333198494677,-0.3061735606360004,0.1286840736589348,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,67,boundary_plus_wordrate_content,-0.4125395142645868,0.0821627817718138,0.1900915017967336,0.4057261083669177,-0.6486753790011159,0.0064660169427566,-0.4125395142645868,0.0821627817718138,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,68,boundary_plus_wordrate_content,-1.1525263104412922,0.1254209038946029,0.5926865217400609,0.4136220944531523,-2.1115932575534235,0.0051978448699967,-1.1525263104412922,0.1254209038946029,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,69,boundary_plus_wordrate_content,-0.0307168954469408,0.2299872953927295,-0.0238237983109737,0.334629825629951,0.0193734210148486,0.4484903096201529,-0.0307168954469408,0.2299872953927295,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,70,boundary_plus_wordrate_content,-0.8643906153270853,0.1156060567228713,0.4319641910695894,0.4145864208294199,-1.5501872363119888,0.0049720597665442,-0.8643906153270853,0.1156060567228713,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,71,boundary_plus_wordrate_content,-0.1679957701476637,0.1666347740657924,0.0999479029647071,0.3935060742507145,-0.3493467926585502,0.0042280352194729,-0.1679957701476637,0.1666347740657924,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,72,boundary_plus_wordrate_content,-0.0216190828512554,0.6054208461540129,-0.0208629692832572,0.6055608487204072,0.1032766041306489,0.0140578126265895,-0.0216190828512554,0.6054208461540129,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,73,boundary_plus_wordrate_content,-0.0027267595369432,0.9438185795174614,0.0224635879733092,0.547728139935112,0.0150308888866845,0.697620984999595,-0.0027267595369432,0.9438185795174614,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,74,boundary_plus_wordrate_content,-0.7334471929549473,0.1367489342863978,0.3878604314962112,0.4143640336803698,-1.358889326231964,0.0060620595506028,-0.7334471929549473,0.1367489342863978,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,75,boundary_plus_wordrate_content,-0.0421968287780825,0.354538421153623,0.0588355411771623,0.1815428768796225,-0.1109855716824498,0.015320286307701,-0.0421968287780825,0.354538421153623,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,76,boundary_plus_wordrate_content,-0.3550772459257009,0.1012809135322404,0.1709460146575753,0.4129637473315799,-0.5362500872195514,0.0135915528366587,-0.3550772459257009,0.1012809135322404,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,77,boundary_plus_wordrate_content,-0.2805121222594104,0.1229259629670168,0.1440469330684338,0.411181304322006,-0.4532434044005616,0.0129672790947964,-0.2805121222594104,0.1229259629670168,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,78,boundary_plus_wordrate_content,-1.7579342039329942,0.1292741088512362,0.9405599359864586,0.3998187659664695,-3.2229657785388848,0.0056320025125615,-1.7579342039329942,0.1292741088512362,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,79,boundary_plus_wordrate_content,-0.0875905246033957,0.1620998118758221,0.0654864159969487,0.2786003842069237,-0.151133130368202,0.016190083978981,-0.0875905246033957,0.1620998118758221,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,80,boundary_plus_wordrate_content,-0.1108857695373921,0.0692573276827685,0.0554231638669871,0.3458548653380017,-0.1626468957593247,0.0078957722090749,-0.1108857695373921,0.0692573276827685,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,81,boundary_plus_wordrate_content,-0.1551135564602488,0.0666853360146426,0.0710158125970669,0.383360479795951,-0.208152860129486,0.0140641942843978,-0.1551135564602488,0.0666853360146426,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,82,boundary_plus_wordrate_content,-0.4502134861128407,0.1133731099919431,0.2180771834139133,0.426189988245354,-0.7683450251790962,0.0071209159246685,-0.4502134861128407,0.1133731099919431,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,83,boundary_plus_wordrate_content,-0.2781265248179744,0.1226237540452847,0.1472924644343289,0.3963297464019942,-0.4914791799178721,0.0065958110483674,-0.2781265248179744,0.1226237540452847,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,84,boundary_plus_wordrate_content,-0.4216683727223795,0.1085847276183182,0.1851652571671071,0.4646411263515072,-0.7354589170644522,0.0053311991521382,-0.4216683727223795,0.1085847276183182,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,85,boundary_plus_wordrate_content,-0.0050380148494834,0.8914361423701238,-0.0171228897432638,0.630931103414283,-0.0131406711498143,0.7217828148397699,-0.0050380148494834,0.8914361423701238,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,86,boundary_plus_wordrate_content,-0.3081455344585816,0.1197525447843863,0.1327874695205966,0.4866212146731659,-0.5647984266342628,0.0045411166774854,-0.3081455344585816,0.1197525447843863,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,87,boundary_plus_wordrate_content,-0.0061174703683717,0.7312268195937279,0.0444081228166233,0.0102388800002581,0.0290999566320309,0.1029562010153397,-0.0061174703683717,0.7312268195937279,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,88,boundary_plus_wordrate_content,-0.39378798359289,0.1219277623379877,0.1902691721525619,0.4381067694519495,-0.6982318783785609,0.0063191931689488,-0.39378798359289,0.1219277623379877,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,89,boundary_plus_wordrate_content,-0.0334019581209635,0.3485217234168128,0.0240987399379752,0.4834005194331822,-0.0437055801417227,0.220074444508789,-0.0334019581209635,0.3485217234168128,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,90,boundary_plus_wordrate_content,-0.217408297833802,0.0852987081392829,0.0844991905205249,0.4874768292025365,-0.2856534193113356,0.0239960671058292,-0.217408297833802,0.0852987081392829,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,91,boundary_plus_wordrate_content,-0.1311548287236488,0.0160896660365196,0.0462501241887363,0.3771262883606825,-0.0823861347806793,0.1292151261980767,-0.1311548287236488,0.0160896660365196,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,92,boundary_plus_wordrate_content,-0.1115876062977471,0.1246777817920541,0.0511471519565329,0.4652590143038293,-0.1863056698488521,0.0106306565869818,-0.1115876062977471,0.1246777817920541,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,93,boundary_plus_wordrate_content,-0.6330013000995995,0.115797894870467,0.3432379360374294,0.376328654370638,-1.1069325340072222,0.0061741575023366,-0.6330013000995995,0.115797894870467,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,94,boundary_plus_wordrate_content,-0.0779040051064466,0.0792376290741809,0.022995214678292,0.5905761064643562,-0.1290174705345084,0.0038088825432071,-0.0779040051064466,0.0792376290741809,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,95,boundary_plus_wordrate_content,-0.0291990844663218,0.0295808649145346,0.0162443794983182,0.2086167940320272,-0.0268605233295158,0.0451391158324679,-0.0291990844663218,0.0295808649145346,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,96,boundary_plus_wordrate_content,-0.4507952086489802,0.1149572723891323,0.1982691719666601,0.4718795454902142,-0.7161959512231785,0.012540530164211,-0.4507952086489802,0.1149572723891323,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,97,boundary_plus_wordrate_content,-0.4319493204839111,0.129465077710142,0.205935867629609,0.4532772509536851,-0.750732979761473,0.0086648638697103,-0.4319493204839111,0.129465077710142,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,98,boundary_plus_wordrate_content,-0.2586243662098623,0.1137513846556372,0.150638217082614,0.3392801860876435,-0.4547300224991299,0.0056301272213398,-0.2586243662098623,0.1137513846556372,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,99,boundary_plus_wordrate_content,-0.1254895560069875,0.0733046736785775,0.0468934478232491,0.4870862498280182,-0.1500522446008672,0.0323972459213694,-0.1254895560069875,0.0733046736785775,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,100,boundary_plus_wordrate_content,-0.0731471319325873,0.2421661109421171,0.0539466416576737,0.3713431858004882,-0.1299389045804385,0.0381931560637442,-0.0731471319325873,0.2421661109421171,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,101,boundary_plus_wordrate_content,-0.921283720199782,0.1168788523050753,0.4600590392276844,0.4165585215656757,-1.709766386308368,0.0037891348227148,-0.921283720199782,0.1168788523050753,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,102,boundary_plus_wordrate_content,-0.2515073245460933,0.1560614549107625,0.1229526800681271,0.4719835012533573,-0.4473278548523666,0.0119465532506299,-0.2515073245460933,0.1560614549107625,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,103,boundary_plus_wordrate_content,-0.124914122142645,0.166354826285078,0.0714982002964154,0.4113623506125516,-0.2295849804747725,0.0112739338199111,-0.124914122142645,0.166354826285078,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,104,boundary_plus_wordrate_content,-0.0143461394012024,0.5673150472428694,0.0264339670967877,0.2753198849477737,-0.0564078490117365,0.0250778436904602,-0.0143461394012024,0.5673150472428694,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,105,boundary_plus_wordrate_content,-0.4695588703755272,0.1110077796136676,0.2180184902606672,0.4425843891965043,-0.792386171087356,0.0073878691995928,-0.4695588703755272,0.1110077796136676,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,106,boundary_plus_wordrate_content,-0.1851990542499709,0.1167259646210698,0.0803157245677574,0.4802321069456005,-0.3417598548789962,0.0039732396728666,-0.1851990542499709,0.1167259646210698,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,107,boundary_plus_wordrate_content,-0.0541366723906253,0.0673360841998895,0.0111252062985512,0.6961224722562722,-0.0209639198142591,0.4774010820458872,-0.0541366723906253,0.0673360841998895,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,108,boundary_plus_wordrate_content,-0.1551753907059772,0.1331823790480216,0.063002598680841,0.5269878559936877,-0.3107159597898194,0.0027942023009647,-0.1551753907059772,0.1331823790480216,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,109,boundary_plus_wordrate_content,-0.024514029001715,0.2979634273250908,0.0077733016983475,0.7322257466593354,-0.0528503986194533,0.0253120686255402,-0.024514029001715,0.2979634273250908,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,110,boundary_plus_wordrate_content,0.008343465190394,0.4256995177831957,0.0147411821137448,0.145434838021173,-0.0083490725197257,0.4252432693296387,0.008343465190394,0.4256995177831957,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,111,boundary_plus_wordrate_content,-0.715911020888113,0.1241625217315534,0.387304937463554,0.3882014555263772,-1.285519389494724,0.0059837851839191,-0.715911020888113,0.1241625217315534,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,112,boundary_plus_wordrate_content,-1.0296368826753768,0.126285072774422,0.549144073150195,0.397606926669296,-1.8431088774672504,0.0064297600012853,-1.0296368826753768,0.126285072774422,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,113,boundary_plus_wordrate_content,-0.0411579370300495,0.3015818904409473,0.0326836448476761,0.3953175920354632,-0.098134759254357,0.0141742715660753,-0.0411579370300495,0.3015818904409473,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,114,boundary_plus_wordrate_content,0.0108941897802992,0.2951989752807342,0.0023216773526813,0.8170845076365187,-0.0011170530319005,0.9144132676758804,0.0108941897802992,0.2951989752807342,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,115,boundary_plus_wordrate_content,-0.0719562178792131,0.1221273036018302,0.0319546206999241,0.4762557771604151,-0.1178723325931892,0.0116035829595166,-0.0719562178792131,0.1221273036018302,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,116,boundary_plus_wordrate_content,-0.0116781608449776,0.3915054946178589,-0.0025078093421063,0.8487389254024186,-0.0124163141099456,0.3621584534704168,-0.0116781608449776,0.3915054946178589,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,117,boundary_plus_wordrate_content,-0.0992487121218048,0.2352278756131898,0.0725531571494323,0.3684848516514422,-0.148611318630559,0.0758802326898039,-0.0992487121218048,0.2352278756131898,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,118,boundary_plus_wordrate_content,-0.0222366710105341,0.1077517979224238,0.0132818261350015,0.3189816805528834,-0.0171680300293718,0.2137440255113029,-0.0222366710105341,0.1077517979224238,boundary,boundary_plus_wordrate_content
sub-EN057,15,L,119,boundary_plus_wordrate_content,-0.4041660123968918,0.12626606168707,0.2306659674018667,0.3653833864671654,-0.7412255337984762,0.0052534328282939,-0.4041660123968918,0.12626606168707,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,0,boundary_plus_wordrate_content,-1789.3687710358508,0.1276136106666167,943.1468916344256,0.4048054393446798,-3250.389185527223,0.005866244558368,-1789.3687710358508,0.1276136106666167,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,1,boundary_plus_wordrate_content,-0.3216085035988954,0.1561178255191411,-0.361217286535842,0.0991590001507766,-0.0757816568446351,0.7377223539693254,-0.3216085035988954,0.1561178255191411,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,2,boundary_plus_wordrate_content,-16.488159385014633,0.1250766959981591,8.470434234805463,0.4136684944147587,-29.60428232762556,0.0061096296292809,-16.488159385014633,0.1250766959981591,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,3,boundary_plus_wordrate_content,-130.43959725058312,0.1281734329904924,68.37796374695422,0.4080575128103569,-236.0406070222446,0.0061286317225481,-130.43959725058312,0.1281734329904924,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,4,boundary_plus_wordrate_content,-7.886768469169574,0.1133437859000738,4.072527523368609,0.3962819857616663,-13.95478359009464,0.0052875404557714,-7.886768469169574,0.1133437859000738,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,5,boundary_plus_wordrate_content,-0.0817972379938993,0.1726312142381896,-0.0522657308309041,0.3662543156551495,0.0463023062845702,0.4394478555553683,-0.0817972379938993,0.1726312142381896,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,6,boundary_plus_wordrate_content,-19.899950882159978,0.1185137424104359,10.205483008646432,0.406212332208778,-35.87490151066104,0.0050912642351678,-19.899950882159978,0.1185137424104359,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,7,boundary_plus_wordrate_content,-1.0541396543444133,0.004396491383995,0.0974757191440379,0.7834539122086586,-0.9291571506269828,0.0118891978793528,-1.0541396543444133,0.004396491383995,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,8,boundary_plus_wordrate_content,-19.09038603865475,0.1250234001132262,10.10348448636814,0.3996576983569253,-34.41865307307755,0.0058973270030237,-19.09038603865475,0.1250234001132262,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,9,boundary_plus_wordrate_content,0.1038061322364339,0.3991069569128137,0.1079885599233659,0.3635958852384487,0.5968827017382616,1.997780230325363e-06,0.1038061322364339,0.3991069569128137,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,10,boundary_plus_wordrate_content,-3.582269068939852,0.1166306853301053,1.7308381721329409,0.4315057176289124,-5.784884626476056,0.0115502171023157,-3.582269068939852,0.1166306853301053,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,11,boundary_plus_wordrate_content,-15.251623452774613,0.1267857737706559,8.184184923896405,0.3953463815377549,-27.27341431607252,0.0065535316917535,-15.251623452774613,0.1267857737706559,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,12,boundary_plus_wordrate_content,-4.94540782232343,0.1299844767720304,2.542758905230727,0.4192982756657272,-8.421778889507078,0.0101924651786117,-4.94540782232343,0.1299844767720304,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,13,boundary_plus_wordrate_content,-2.859243468856003,0.1381728366866453,1.4372256333078328,0.4394666784628224,-5.302757897957986,0.0061948065422534,-2.859243468856003,0.1381728366866453,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,14,boundary_plus_wordrate_content,-7.391695942776698,0.129882501527426,3.8451539216672033,0.4137439784107954,-13.04610173971926,0.0077603733831166,-7.391695942776698,0.129882501527426,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,15,boundary_plus_wordrate_content,-2.476299206402407,0.1273708007047372,1.216245470156854,0.4372506807457967,-4.4375426817801324,0.0065236342390107,-2.476299206402407,0.1273708007047372,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,16,boundary_plus_wordrate_content,-2.125930663683058,0.1146701488186722,1.1205532334794888,0.3883152002843906,-3.722761548300941,0.0059493497693168,-2.125930663683058,0.1146701488186722,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,17,boundary_plus_wordrate_content,-9.48049418947696,0.1242848718074924,4.885293517106042,0.4112581311405737,-16.95032651166272,0.0062168034589091,-9.48049418947696,0.1242848718074924,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,18,boundary_plus_wordrate_content,-0.35734124740243,0.0547350138112817,0.1528931420715227,0.3932864617044227,-0.3664105631254514,0.0488377264466387,-0.35734124740243,0.0547350138112817,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,19,boundary_plus_wordrate_content,-0.7173964357851015,0.0609821242255191,0.1604974377010553,0.6631919379833142,-0.5858485021711982,0.1254811039104154,-0.7173964357851015,0.0609821242255191,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,20,boundary_plus_wordrate_content,-1.492146911371652,0.1385298342635384,0.7907411946937134,0.4154985402986352,-2.767655534202524,0.0062353011319645,-1.492146911371652,0.1385298342635384,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,21,boundary_plus_wordrate_content,-1.4819255331384205,0.1077143896753146,0.6392905925583288,0.4714374466287814,-2.5472597843734746,0.0059015045602153,-1.4819255331384205,0.1077143896753146,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,22,boundary_plus_wordrate_content,-3.028464878260581,0.1268620555135158,1.617063339722696,0.3977815272579605,-5.452743604434574,0.0062082760789029,-3.028464878260581,0.1268620555135158,boundary,boundary_plus_wordrate_content
sub-EN057,15,R,23,boundary_plus_wordrate_content,-1.544247578537674,0.1182449891493948,0.87502803318409,0.3584873850473278,-2.740890590667024,0.0057711684453825,-1.544247578537674,0.1182449891493948,boundary,boundary_plus_wordrate_content
