subject,run,hemi,K,r2
sub-EN091,7,R,80,0.9908510733505633
sub-EN091,7,R,100,0.9959959701643012
sub-EN091,7,R,120,1.0
sub-EN091,8,L,1,0.8234411524138412
sub-EN091,8,L,2,0.8280349446774485
sub-EN091,8,L,3,0.850782879897307
sub-EN091,8,L,5,0.9008526522097885
sub-EN091,8,L,10,0.918699202954958
sub-EN091,8,L,20,0.9458696774609446
sub-EN091,8,L,40,0.9637482203626297
sub-EN091,8,L,60,0.978237102622664
sub-EN091,8,L,80,0.9883486660694346
sub-EN091,8,L,100,0.994509673084694
sub-EN091,8,L,120,1.0
sub-EN091,8,R,1,0.8124327010787493
sub-EN091,8,R,2,0.8159060165855071
sub-EN091,8,R,3,0.8281304242386684
sub-EN091,8,R,5,0.8961818354936063
sub-EN091,8,R,10,0.9170644652382671
sub-EN091,8,R,20,0.9484510212999842
sub-EN091,8,R,40,0.9672398983291266
sub-EN091,8,R,60,0.9787602575071104
sub-EN091,8,R,80,0.9889277545487484
sub-EN091,8,R,100,0.9951179624101787
sub-EN091,8,R,120,1.0
sub-EN091,9,L,1,0.718611125174087
sub-EN091,9,L,2,0.7349597924803916
sub-EN091,9,L,3,0.7729197068396945
sub-EN091,9,L,5,0.8506580098425721
sub-EN091,9,L,10,0.8833832392081095
sub-EN091,9,L,20,0.9225752707607758
sub-EN091,9,L,40,0.9504652027929922
sub-EN091,9,L,60,0.96926258348206
sub-EN091,9,L,80,0.9829341209222959
sub-EN091,9,L,100,0.9925035451572369
sub-EN091,9,L,120,1.0
sub-EN091,9,R,1,0.7352631483274623
sub-EN091,9,R,2,0.7470415527460451
sub-EN091,9,R,3,0.7634601609912928
sub-EN091,9,R,5,0.8542379900345806
sub-EN091,9,R,10,0.8930339907383227
sub-EN091,9,R,20,0.9364929704463322
sub-EN091,9,R,40,0.9605540820096619
sub-EN091,9,R,60,0.9751499170626433
sub-EN091,9,R,80,0.9862974347266465
sub-EN091,9,R,100,0.9934033546210418
sub-EN091,9,R,120,1.0
sub-EN092,10,L,1,0.826584052055789
sub-EN092,10,L,2,0.8306321227945535
sub-EN092,10,L,3,0.8468384952634039
sub-EN092,10,L,5,0.8990947199421839
sub-EN092,10,L,10,0.920653459738965
sub-EN092,10,L,20,0.9496731221611451
sub-EN092,10,L,40,0.9661578865607153
sub-EN092,10,L,60,0.9795568549643779
sub-EN092,10,L,80,0.9894540215391909
sub-EN092,10,L,100,0.9949234248890705
sub-EN092,10,L,120,1.0
sub-EN092,10,R,1,0.811245708562004
sub-EN092,10,R,2,0.8206367134228205
sub-EN092,10,R,3,0.827445359514714
sub-EN092,10,R,5,0.8951606454407116
sub-EN092,10,R,10,0.9205750672419297
sub-EN092,10,R,20,0.9500911956568774
sub-EN092,10,R,40,0.9676933606384828
sub-EN092,10,R,60,0.9795181436106624
sub-EN092,10,R,80,0.9896367546950953
sub-EN092,10,R,100,0.994810968719891
sub-EN092,10,R,120,1.0
sub-EN092,11,L,1,0.7964867013850897
sub-EN092,11,L,2,0.8006868406284335
sub-EN092,11,L,3,0.8413166707027301
sub-EN092,11,L,5,0.8882482692426817
sub-EN092,11,L,10,0.9147623582303168
sub-EN092,11,L,20,0.9465760782145728
sub-EN092,11,L,40,0.964466328733585
sub-EN092,11,L,60,0.978693657858493
sub-EN092,11,L,80,0.9888441607966303
sub-EN092,11,L,100,0.9949175926617444
sub-EN092,11,L,120,1.0
sub-EN092,11,R,1,0.8010166437853671
sub-EN092,11,R,2,0.8145350040531976
sub-EN092,11,R,3,0.8217690026626552
sub-EN092,11,R,5,0.8927198630578158
sub-EN092,11,R,10,0.9184018897235111
sub-EN092,11,R,20,0.9518952841702016
sub-EN092,11,R,40,0.9689272403020767
sub-EN092,11,R,60,0.9796474950326483
sub-EN092,11,R,80,0.9898888207968582
sub-EN092,11,R,100,0.9954474673943299
sub-EN092,11,R,120,1.0
sub-EN092,12,L,1,0.8285733573776236
sub-EN092,12,L,2,0.8327653166681005
sub-EN092,12,L,3,0.8523491984330038
sub-EN092,12,L,5,0.9018716526134813
sub-EN092,12,L,10,0.9209347869117922
sub-EN092,12,L,20,0.9495787008503777
sub-EN092,12,L,40,0.9655663960777268
sub-EN092,12,L,60,0.9784694028062817
sub-EN092,12,L,80,0.9885030052959696
sub-EN092,12,L,100,0.9941333530788737
sub-EN092,12,L,120,1.0
sub-EN092,12,R,1,0.8198484930550242
sub-EN092,12,R,2,0.8226025688354395
sub-EN092,12,R,3,0.831262929904901
sub-EN092,12,R,5,0.8962374984624955
sub-EN092,12,R,10,0.9202046290129169
sub-EN092,12,R,20,0.9500296878076999
sub-EN092,12,R,40,0.9683633284949149
sub-EN092,12,R,60,0.9795218871002309
sub-EN092,12,R,80,0.9890342216611586
sub-EN092,12,R,100,0.9948149919724265
sub-EN092,12,R,120,1.0
sub-EN092,13,L,1,0.8422083867090069
sub-EN092,13,L,2,0.8447795886116563
sub-EN092,13,L,3,0.8615613272465518
sub-EN092,13,L,5,0.9094499713543487
sub-EN092,13,L,10,0.9273838122550094
sub-EN092,13,L,20,0.9549854533415273
sub-EN092,13,L,40,0.969182465756009
sub-EN092,13,L,60,0.9812533967252782
sub-EN092,13,L,80,0.9903962694881393
sub-EN092,13,L,100,0.9953228697993864
sub-EN092,13,L,120,1.0
sub-EN092,13,R,1,0.8287323160877453
sub-EN092,13,R,2,0.8300439283903402
sub-EN092,13,R,3,0.8382731606297597
sub-EN092,13,R,5,0.9019291859006435
sub-EN092,13,R,10,0.9260889713115179
sub-EN092,13,R,20,0.9547637466554497
sub-EN092,13,R,40,0.9701764297749249
sub-EN092,13,R,60,0.9801173456472239
sub-EN092,13,R,80,0.9898538665949692
sub-EN092,13,R,100,0.995183693710473
sub-EN092,13,R,120,1.0
sub-EN092,14,L,1,0.829339767715683
sub-EN092,14,L,2,0.8337417838894435
sub-EN092,14,L,3,0.8505133010017804
sub-EN092,14,L,5,0.9012966939480545
sub-EN092,14,L,10,0.9232297032376001
sub-EN092,14,L,20,0.9506304742293032
sub-EN092,14,L,40,0.9665987975635313
sub-EN092,14,L,60,0.9797744190915888
sub-EN092,14,L,80,0.9893938889690905
sub-EN092,14,L,100,0.9949508662761355
sub-EN092,14,L,120,1.0
sub-EN092,14,R,1,0.811303648162241
sub-EN092,14,R,2,0.8143249861204256
sub-EN092,14,R,3,0.8239936304560863
sub-EN092,14,R,5,0.8891892508504408
sub-EN092,14,R,10,0.9180741824531735
sub-EN092,14,R,20,0.9484254352610616
sub-EN092,14,R,40,0.9671146283039719
sub-EN092,14,R,60,0.9784273097426023
sub-EN092,14,R,80,0.988521628366949
sub-EN092,14,R,100,0.9943735065151311
sub-EN092,14,R,120,1.0
sub-EN092,15,L,1,0.81631834829564
sub-EN092,15,L,2,0.8212942864764885
sub-EN092,15,L,3,0.8406921994577711
sub-EN092,15,L,5,0.8893899430355542
sub-EN092,15,L,10,0.9104831620440375
sub-EN092,15,L,20,0.9421765378657141
sub-EN092,15,L,40,0.9603816933270057
sub-EN092,15,L,60,0.9756841494537156
sub-EN092,15,L,80,0.9870441924525869
sub-EN092,15,L,100,0.9938771244054482
sub-EN092,15,L,120,1.0
sub-EN092,15,R,1,0.8102258219887456
sub-EN092,15,R,2,0.8179972442508726
sub-EN092,15,R,3,0.8250434652073354
sub-EN092,15,R,5,0.8928902744857382
sub-EN092,15,R,10,0.9174169709618631
sub-EN092,15,R,20,0.9479588550592565
sub-EN092,15,R,40,0.9663486314675176
sub-EN092,15,R,60,0.9780646451243832
sub-EN092,15,R,80,0.9883480515250879
sub-EN092,15,R,100,0.9946447841249627
sub-EN092,15,R,120,1.0
sub-EN092,7,L,1,0.8351450683979154
sub-EN092,7,L,2,0.8387180348707157
sub-EN092,7,L,3,0.857037453866397
sub-EN092,7,L,5,0.9069313848068181
sub-EN092,7,L,10,0.9272945883708292
sub-EN092,7,L,20,0.953652188733545
sub-EN092,7,L,40,0.9684870993280182
sub-EN092,7,L,60,0.9812406004185018
sub-EN092,7,L,80,0.9904371394814109
sub-EN092,7,L,100,0.9954420748331446
sub-EN092,7,L,120,1.0
sub-EN092,7,R,1,0.8172572959353366
sub-EN092,7,R,2,0.8232559908264223
sub-EN092,7,R,3,0.8316822118831195
sub-EN092,7,R,5,0.8971800235495978
sub-EN092,7,R,10,0.922336890095206
sub-EN092,7,R,20,0.9522871069303919
sub-EN092,7,R,40,0.9696102410569556
sub-EN092,7,R,60,0.9804571795440223
sub-EN092,7,R,80,0.9900735274268126
sub-EN092,7,R,100,0.9950961796891984
sub-EN092,7,R,120,1.0
sub-EN092,8,L,1,0.8286579134775043
sub-EN092,8,L,2,0.8325059071556581
sub-EN092,8,L,3,0.8489654547394323
sub-EN092,8,L,5,0.9002043142046808
sub-EN092,8,L,10,0.9228591092007645
sub-EN092,8,L,20,0.951019920503201
sub-EN092,8,L,40,0.9667710364881013
sub-EN092,8,L,60,0.9798488425968239
sub-EN092,8,L,80,0.9893750156956205
sub-EN092,8,L,100,0.9953012888188898
sub-EN092,8,L,120,1.0
sub-EN092,8,R,1,0.8125677252125494
sub-EN092,8,R,2,0.8175420374212834
sub-EN092,8,R,3,0.825172649113623
sub-EN092,8,R,5,0.892193347203107
sub-EN092,8,R,10,0.921212518859057
sub-EN092,8,R,20,0.9510151876590247
sub-EN092,8,R,40,0.9688069328673359
sub-EN092,8,R,60,0.9791898149251457
sub-EN092,8,R,80,0.9893493856249505
sub-EN092,8,R,100,0.9949944462234221
sub-EN092,8,R,120,1.0
sub-EN092,9,L,1,0.8070013402207228
sub-EN092,9,L,2,0.8161612133904953
sub-EN092,9,L,3,0.835728977537043
sub-EN092,9,L,5,0.8888431110722392
sub-EN092,9,L,10,0.9114822817332123
sub-EN092,9,L,20,0.9434279794869692
sub-EN092,9,L,40,0.9618339951245133
sub-EN092,9,L,60,0.9765069391493223
sub-EN092,9,L,80,0.9874489115688979
sub-EN092,9,L,100,0.9939118311329974
sub-EN092,9,L,120,1.0
sub-EN092,9,R,1,0.7831979972394454
sub-EN092,9,R,2,0.8005550931096636
sub-EN092,9,R,3,0.810774826001382
sub-EN092,9,R,5,0.8814035466744594
sub-EN092,9,R,10,0.9080188075636222
sub-EN092,9,R,20,0.9416404795437606
sub-EN092,9,R,40,0.9636371666757665
sub-EN092,9,R,60,0.9760882006704608
sub-EN092,9,R,80,0.9871989891262979
sub-EN092,9,R,100,0.9935370105558476
sub-EN092,9,R,120,1.0
sub-EN093,11,L,1,0.757030159259439
sub-EN093,11,L,2,0.773516340946169
sub-EN093,11,L,3,0.8050711088155316
sub-EN093,11,L,5,0.8632105905324421
sub-EN093,11,L,10,0.887757885613276
sub-EN093,11,L,20,0.9248472314884477
sub-EN093,11,L,40,0.9516403954718258
sub-EN093,11,L,60,0.9703471951462502
sub-EN093,11,L,80,0.9831855956058294
sub-EN093,11,L,100,0.9920548711145882
sub-EN093,11,L,120,1.0
sub-EN093,11,R,1,0.737733505069032
sub-EN093,11,R,2,0.7500235771807785
sub-EN093,11,R,3,0.7764688023146762
sub-EN093,11,R,5,0.8464144182369074
sub-EN093,11,R,10,0.8748886620264341
sub-EN093,11,R,20,0.9174010977278917
sub-EN093,11,R,40,0.9492857066749218
sub-EN093,11,R,60,0.9674920282640186
sub-EN093,11,R,80,0.9827782110768759
sub-EN093,11,R,100,0.9914196494089162
sub-EN093,11,R,120,1.0
sub-EN093,12,L,1,0.7491161499435123
sub-EN093,12,L,2,0.7755224298255511
sub-EN093,12,L,3,0.8043257613399802
sub-EN093,12,L,5,0.8613833166312548
sub-EN093,12,L,10,0.8912661475946566
sub-EN093,12,L,20,0.9303100062685336
sub-EN093,12,L,40,0.9549922017434481
sub-EN093,12,L,60,0.972980868247786
sub-EN093,12,L,80,0.9848537529318704
sub-EN093,12,L,100,0.9926643746117377
sub-EN093,12,L,120,1.0
sub-EN093,12,R,1,0.7438868782141775
sub-EN093,12,R,2,0.7668020966142244
sub-EN093,12,R,3,0.7849904409552332
sub-EN093,12,R,5,0.8553874474588331
sub-EN093,12,R,10,0.8874162951047176
sub-EN093,12,R,20,0.9284864841423294
sub-EN093,12,R,40,0.9556062314724023
sub-EN093,12,R,60,0.9726114166668927
sub-EN093,12,R,80,0.985666304668708
sub-EN093,12,R,100,0.9928154742666337
sub-EN093,12,R,120,1.0
sub-EN093,13,L,1,0.67565150246355
sub-EN093,13,L,2,0.7253754830921835
sub-EN093,13,L,3,0.7902871429687346
sub-EN093,13,L,5,0.8479571880896518
sub-EN093,13,L,10,0.8829251474178659
sub-EN093,13,L,20,0.9248253886282852
sub-EN093,13,L,40,0.9527500330590141
sub-EN093,13,L,60,0.9701742090683457
sub-EN093,13,L,80,0.9830514142051737
sub-EN093,13,L,100,0.9919487175852201
sub-EN093,13,L,120,1.0
sub-EN093,13,R,1,0.6685739292294313
sub-EN093,13,R,2,0.7136151198699218
sub-EN093,13,R,3,0.7537264247097568
sub-EN093,13,R,5,0.8328302236337045
sub-EN093,13,R,10,0.8729395283183145
sub-EN093,13,R,20,0.9197973493834428
sub-EN093,13,R,40,0.9509899851385664
sub-EN093,13,R,60,0.9686139633189649
sub-EN093,13,R,80,0.983419321226794
sub-EN093,13,R,100,0.9921972511955895
sub-EN093,13,R,120,1.0
sub-EN093,14,L,1,0.7524648782957591
sub-EN093,14,L,2,0.7616818162902546
sub-EN093,14,L,3,0.7929387386125062
sub-EN093,14,L,5,0.8500242981669281
sub-EN093,14,L,10,0.8827017529393403
sub-EN093,14,L,20,0.92162599863908
sub-EN093,14,L,40,0.950382597494346
sub-EN093,14,L,60,0.9698349466669325
sub-EN093,14,L,80,0.9828899495440607
sub-EN093,14,L,100,0.9918632511298446
sub-EN093,14,L,120,1.0
sub-EN093,14,R,1,0.7386988795181784
sub-EN093,14,R,2,0.7482828675951201
sub-EN093,14,R,3,0.7672219488406105
sub-EN093,14,R,5,0.8375265970491158
sub-EN093,14,R,10,0.8785717347924996
sub-EN093,14,R,20,0.9211286267275436
sub-EN093,14,R,40,0.9523695382434663
sub-EN093,14,R,60,0.9698532984285296
sub-EN093,14,R,80,0.9836098035392067
sub-EN093,14,R,100,0.9909816296139825
sub-EN093,14,R,120,1.0
sub-EN093,15,L,1,0.7417569981364391
sub-EN093,15,L,2,0.753348913323477
sub-EN093,15,L,3,0.786754770606398
sub-EN093,15,L,5,0.8437581373956314
sub-EN093,15,L,10,0.8787921865036451
sub-EN093,15,L,20,0.9211614503662322
sub-EN093,15,L,40,0.9500760205352575
sub-EN093,15,L,60,0.968717773780179
sub-EN093,15,L,80,0.9814757177252542
sub-EN093,15,L,100,0.9905341975214965
sub-EN093,15,L,120,1.0
sub-EN093,15,R,1,0.7166525744680133
sub-EN093,15,R,2,0.7314991680509959
sub-EN093,15,R,3,0.752317051469509
sub-EN093,15,R,5,0.8269259172291958
sub-EN093,15,R,10,0.8646326694769402
sub-EN093,15,R,20,0.9137737980772714
sub-EN093,15,R,40,0.9463969521658167
sub-EN093,15,R,60,0.967404049399774
sub-EN093,15,R,80,0.9825189125694643
sub-EN093,15,R,100,0.9921777494913897
sub-EN093,15,R,120,1.0
sub-EN093,16,L,1,0.734388574228786
sub-EN093,16,L,2,0.7530322335966856
sub-EN093,16,L,3,0.7910369339642257
sub-EN093,16,L,5,0.8524947089931509
sub-EN093,16,L,10,0.880356642809163
sub-EN093,16,L,20,0.921133144869947
sub-EN093,16,L,40,0.9499889937973203
sub-EN093,16,L,60,0.9685232821154147
sub-EN093,16,L,80,0.9819146640862569
sub-EN093,16,L,100,0.9914203357913189
sub-EN093,16,L,120,1.0
sub-EN093,16,R,1,0.7163061938289927
sub-EN093,16,R,2,0.7344003514803269
sub-EN093,16,R,3,0.7596036867805075
sub-EN093,16,R,5,0.8383791224329538
sub-EN093,16,R,10,0.8711659032851757
sub-EN093,16,R,20,0.9177905325889937
sub-EN093,16,R,40,0.9507342040838822
sub-EN093,16,R,60,0.9699463299451595
sub-EN093,16,R,80,0.9840309435955085
sub-EN093,16,R,100,0.992656423917377
sub-EN093,16,R,120,1.0
sub-EN093,6,L,1,0.8080919354906343
sub-EN093,6,L,2,0.8144320327773765
sub-EN093,6,L,3,0.8358444437618374
sub-EN093,6,L,5,0.8878923594137934
sub-EN093,6,L,10,0.9090665850304097
sub-EN093,6,L,20,0.9401254721623661
sub-EN093,6,L,40,0.9589094251131789
sub-EN093,6,L,60,0.9749741816377746
sub-EN093,6,L,80,0.9861619874961586
sub-EN093,6,L,100,0.9933580620901629
sub-EN093,6,L,120,1.0
sub-EN093,6,R,1,0.7952493357673638
sub-EN093,6,R,2,0.8037222296867473
sub-EN093,6,R,3,0.8146393916313598
sub-EN093,6,R,5,0.8815945174909512
sub-EN093,6,R,10,0.9062533638575939
sub-EN093,6,R,20,0.9402578343225052
sub-EN093,6,R,40,0.9623089400768716
sub-EN093,6,R,60,0.976037669971624
sub-EN093,6,R,80,0.9872654333117529
sub-EN093,6,R,100,0.9937900444423577
sub-EN093,6,R,120,1.0
sub-EN093,7,L,1,0.8099392115246644
sub-EN093,7,L,2,0.8151263632281708
sub-EN093,7,L,3,0.8361303160117849
sub-EN093,7,L,5,0.8894380323049982
sub-EN093,7,L,10,0.9115581516676156
sub-EN093,7,L,20,0.9401116197867126
sub-EN093,7,L,40,0.9597444911618579
sub-EN093,7,L,60,0.975641957794568
sub-EN093,7,L,80,0.9863810527540467
sub-EN093,7,L,100,0.9928373614956959
sub-EN093,7,L,120,1.0
sub-EN093,7,R,1,0.7881869894618243
sub-EN093,7,R,2,0.7970496151806242
sub-EN093,7,R,3,0.8087827282585913
sub-EN093,7,R,5,0.8772372967765393
sub-EN093,7,R,10,0.9030365196713772
sub-EN093,7,R,20,0.9389437195681574
sub-EN093,7,R,40,0.961003638623354
sub-EN093,7,R,60,0.9755709094321336
sub-EN093,7,R,80,0.9863974736052592
sub-EN093,7,R,100,0.9939110815985847
sub-EN093,7,R,120,1.0
sub-EN093,8,L,1,0.7708049404610502
sub-EN093,8,L,2,0.7858951594887532
sub-EN093,8,L,3,0.8131702165821837
sub-EN093,8,L,5,0.8666322084468061
sub-EN093,8,L,10,0.8927505605811782
sub-EN093,8,L,20,0.9296996029053771
sub-EN093,8,L,40,0.9543969111400098
sub-EN093,8,L,60,0.9722745986987271
sub-EN093,8,L,80,0.9844806716121401
sub-EN093,8,L,100,0.9921999927154441
sub-EN093,8,L,120,1.0
sub-EN093,8,R,1,0.7444031036553148
sub-EN093,8,R,2,0.7631006681347792
sub-EN093,8,R,3,0.7780815182713191
sub-EN093,8,R,5,0.8490436480930295
sub-EN093,8,R,10,0.8813590081670165
sub-EN093,8,R,20,0.9237196944258003
sub-EN093,8,R,40,0.9518320413220253
sub-EN093,8,R,60,0.9701662967195968
sub-EN093,8,R,80,0.9837856250088662
sub-EN093,8,R,100,0.9917178442060604
sub-EN093,8,R,120,1.0
sub-EN094,10,L,1,0.7844686622663949
sub-EN094,10,L,2,0.7911092573443211
sub-EN094,10,L,3,0.8206730961911642
sub-EN094,10,L,5,0.8726422757122955
sub-EN094,10,L,10,0.8994659900521096
sub-EN094,10,L,20,0.931879738720389
sub-EN094,10,L,40,0.9554186070846912
sub-EN094,10,L,60,0.9723291263914176
sub-EN094,10,L,80,0.9843714511154932
sub-EN094,10,L,100,0.9929718402794617
sub-EN094,10,L,120,1.0
sub-EN094,10,R,1,0.7720629739935891
sub-EN094,10,R,2,0.7776038215174947
sub-EN094,10,R,3,0.7908439609650866
sub-EN094,10,R,5,0.8630613046926457
sub-EN094,10,R,10,0.8940183592390871
sub-EN094,10,R,20,0.9309063611343663
sub-EN094,10,R,40,0.9544818645641757
sub-EN094,10,R,60,0.9713102414557887
sub-EN094,10,R,80,0.9840554470541301
sub-EN094,10,R,100,0.9926609765823496
sub-EN094,10,R,120,1.0
sub-EN094,11,L,1,0.7788705830267862
sub-EN094,11,L,2,0.7874566021842708
sub-EN094,11,L,3,0.8172114971652611
sub-EN094,11,L,5,0.8709224997206936
sub-EN094,11,L,10,0.8976346772044366
sub-EN094,11,L,20,0.9343961157205063
sub-EN094,11,L,40,0.9566588111380835
sub-EN094,11,L,60,0.9722054064501428
sub-EN094,11,L,80,0.9838736354874604
sub-EN094,11,L,100,0.992561719226831
sub-EN094,11,L,120,1.0
sub-EN094,11,R,1,0.7714867457327501
sub-EN094,11,R,2,0.7821195525399643
sub-EN094,11,R,3,0.7939699535482497
sub-EN094,11,R,5,0.8674602044465598
sub-EN094,11,R,10,0.9025484513646771
sub-EN094,11,R,20,0.9399189777348996
sub-EN094,11,R,40,0.9628086148856917
sub-EN094,11,R,60,0.9771823243838911
sub-EN094,11,R,80,0.9872587624053476
sub-EN094,11,R,100,0.9940252520752181
sub-EN094,11,R,120,1.0
sub-EN094,12,L,1,0.7505452466429741
sub-EN094,12,L,2,0.7675774440142716
sub-EN094,12,L,3,0.8023119909387083
sub-EN094,12,L,5,0.859072351478145
sub-EN094,12,L,10,0.8879980798339172
sub-EN094,12,L,20,0.9252076304962401
sub-EN094,12,L,40,0.9506586800678086
sub-EN094,12,L,60,0.9702617003985972
sub-EN094,12,L,80,0.983026937905878
sub-EN094,12,L,100,0.9921582820694506
sub-EN094,12,L,120,1.0
sub-EN094,12,R,1,0.7391583177574367
sub-EN094,12,R,2,0.7558524204647084
sub-EN094,12,R,3,0.7722958636305246
sub-EN094,12,R,5,0.8487251309988196
sub-EN094,12,R,10,0.8823904410300154
sub-EN094,12,R,20,0.925425021064633
sub-EN094,12,R,40,0.9505124424701347
sub-EN094,12,R,60,0.9682089747521347
sub-EN094,12,R,80,0.9821012353226
sub-EN094,12,R,100,0.9917285764820631
sub-EN094,12,R,120,1.0
sub-EN094,13,L,1,0.7696043766046073
sub-EN094,13,L,2,0.7760595386154946
sub-EN094,13,L,3,0.8085216120245171
sub-EN094,13,L,5,0.8662465008571609
sub-EN094,13,L,10,0.8949856930652476
sub-EN094,13,L,20,0.9328219003762619
sub-EN094,13,L,40,0.9550913934552143
sub-EN094,13,L,60,0.9724166141238746
sub-EN094,13,L,80,0.9849426398390171
sub-EN094,13,L,100,0.9928749708132242
sub-EN094,13,L,120,1.0
sub-EN094,13,R,1,0.7533570522777809
sub-EN094,13,R,2,0.7645854815465679
sub-EN094,13,R,3,0.7830046724273467
sub-EN094,13,R,5,0.8607198581890835
sub-EN094,13,R,10,0.8941917206984198
sub-EN094,13,R,20,0.9335934612430684
sub-EN094,13,R,40,0.9573894553488793
sub-EN094,13,R,60,0.9746579271427841
sub-EN094,13,R,80,0.9861430053436794
sub-EN094,13,R,100,0.993527329227589
sub-EN094,13,R,120,1.0
sub-EN094,14,L,1,0.8063504474702967
sub-EN094,14,L,2,0.8152592206686821
sub-EN094,14,L,3,0.836315131659544
sub-EN094,14,L,5,0.8860682176802972
sub-EN094,14,L,10,0.9084241645026407
sub-EN094,14,L,20,0.9383206470020365
sub-EN094,14,L,40,0.9593949006997589
sub-EN094,14,L,60,0.9759370809407986
sub-EN094,14,L,80,0.9868494247705104
sub-EN094,14,L,100,0.9937275201118663
sub-EN094,14,L,120,1.0
sub-EN094,14,R,1,0.7911502348434015
sub-EN094,14,R,2,0.7980842188000892
sub-EN094,14,R,3,0.8083928446054243
sub-EN094,14,R,5,0.8778585446539501
sub-EN094,14,R,10,0.9053748514707513
sub-EN094,14,R,20,0.9384179093602227
sub-EN094,14,R,40,0.9606452076918455
sub-EN094,14,R,60,0.9755757182520255
sub-EN094,14,R,80,0.9868329551252896
sub-EN094,14,R,100,0.9939243872520281
sub-EN094,14,R,120,1.0
sub-EN094,15,L,1,0.773752739607075
sub-EN094,15,L,2,0.7818267801255788
sub-EN094,15,L,3,0.8094493978843844
sub-EN094,15,L,5,0.8651275255859547
sub-EN094,15,L,10,0.8913028532052305
sub-EN094,15,L,20,0.9296344790922453
sub-EN094,15,L,40,0.9539863271064878
sub-EN094,15,L,60,0.9706340563094716
sub-EN094,15,L,80,0.9830849124579296
sub-EN094,15,L,100,0.991875001444576
sub-EN094,15,L,120,1.0
sub-EN094,15,R,1,0.7566148960892622
sub-EN094,15,R,2,0.7713976351363937
sub-EN094,15,R,3,0.784590035852108
sub-EN094,15,R,5,0.859840714207158
sub-EN094,15,R,10,0.8946364444368977
sub-EN094,15,R,20,0.9330128862484866
sub-EN094,15,R,40,0.9580979432509609
sub-EN094,15,R,60,0.9736280774076707
sub-EN094,15,R,80,0.9853784625843676
sub-EN094,15,R,100,0.9931226770191102
sub-EN094,15,R,120,1.0
sub-EN094,7,L,1,0.8331574386143773
sub-EN094,7,L,2,0.8362608473454051
sub-EN094,7,L,3,0.855635885526863
sub-EN094,7,L,5,0.9033383528647803
sub-EN094,7,L,10,0.9223099508940718
sub-EN094,7,L,20,0.9489193263250691
sub-EN094,7,L,40,0.9654671709729121
sub-EN094,7,L,60,0.9795903981959146
sub-EN094,7,L,80,0.9889370813134606
sub-EN094,7,L,100,0.9946328303794103
sub-EN094,7,L,120,1.0
sub-EN094,7,R,1,0.8172809875938885
sub-EN094,7,R,2,0.8195926719380562
sub-EN094,7,R,3,0.829540034295253
sub-EN094,7,R,5,0.8946310903923872
sub-EN094,7,R,10,0.9191645760881826
sub-EN094,7,R,20,0.9480493771410862
sub-EN094,7,R,40,0.966487906318152
sub-EN094,7,R,60,0.9788127267394329
sub-EN094,7,R,80,0.9886573081190314
sub-EN094,7,R,100,0.9947060368731241
sub-EN094,7,R,120,1.0
sub-EN094,8,L,1,0.7925071325971171
sub-EN094,8,L,2,0.8012547439433929
sub-EN094,8,L,3,0.8254917402590658
sub-EN094,8,L,5,0.8793269252529156
sub-EN094,8,L,10,0.906268532231861
sub-EN094,8,L,20,0.9383286942912137
sub-EN094,8,L,40,0.9593237794260762
sub-EN094,8,L,60,0.9753974403593354
sub-EN094,8,L,80,0.9866016743657207
sub-EN094,8,L,100,0.9937172755719513
sub-EN094,8,L,120,1.0
sub-EN094,8,R,1,0.779610754269344
sub-EN094,8,R,2,0.7881292401976805
sub-EN094,8,R,3,0.7993773534733356
sub-EN094,8,R,5,0.8707903341035074
sub-EN094,8,R,10,0.9059724702236375
sub-EN094,8,R,20,0.9401575590402113
sub-EN094,8,R,40,0.9626614873000691
sub-EN094,8,R,60,0.9762116391966477
sub-EN094,8,R,80,0.9868232549493231
sub-EN094,8,R,100,0.9936963955929133
sub-EN094,8,R,120,1.0
sub-EN094,9,L,1,0.7720768414318158
sub-EN094,9,L,2,0.780344759541301
sub-EN094,9,L,3,0.8078890917587038
sub-EN094,9,L,5,0.8662611506087458
sub-EN094,9,L,10,0.896031360278199
sub-EN094,9,L,20,0.9323884153215997
sub-EN094,9,L,40,0.9567937829499684
sub-EN094,9,L,60,0.9732311155049035
sub-EN094,9,L,80,0.9852820238732869
sub-EN094,9,L,100,0.9933413362529355
sub-EN094,9,L,120,1.0
sub-EN094,9,R,1,0.7609176671899527
sub-EN094,9,R,2,0.7694455740625481
sub-EN094,9,R,3,0.7826956077402758
sub-EN094,9,R,5,0.8592055182692353
sub-EN094,9,R,10,0.8956508453105689
sub-EN094,9,R,20,0.9331809654184768
